**** All Elevator Calls (time,src,dest,state,elev dt) stage 7 ****
Elevator call,499.0584255361498,100,-7,3,3, Done, dt, 405.9415744638502
Elevator call,505.16613839243473,71,-1,3,5, Done, dt, 506.83386160756527
Elevator call,505.6566422952949,-2,-9,3,8, Done, dt, 62.34335770470511
Elevator call,518.0671397332062,85,-6,3,3, Done, dt, 373.9328602667938
Elevator call,518.0880901967789,80,99,3,5, Done, dt, 373.9119098032211
Elevator call,520.0558146253045,-9,22,3,1, Done, dt, 403.9441853746955
Elevator call,529.1038889273484,-8,76,3,6, Done, dt, 110.89611107265159
Elevator call,540.3602365444688,-9,59,3,1, Done, dt, 523.6397634555312
Elevator call,546.6587095561388,9,-6,3,0, Done, dt, 120.34129044386123
Elevator call,548.4197675221164,42,-3,3,3, Done, dt, 164.58023247788356
Elevator call,550.5479493292721,-6,94,3,6, Done, dt, 291.4520506707279
Elevator call,552.3403654341223,0,61,3,1, Done, dt, 533.6596345658777
Elevator call,559.0984936097279,-1,58,3,9, Done, dt, 225.90150639027206
Elevator call,559.7947453492557,0,-5,3,0, Done, dt, 95.20525465074434
Elevator call,565.1545071354235,-1,45,3,4, Done, dt, 72.8454928645765
Elevator call,568.1655800754872,-6,35,3,8, Done, dt, 64.83441992451276
Elevator call,580.1703274780434,-3,11,3,1, Done, dt, 292.8296725219566
Elevator call,582.4516390620886,-9,20,3,5, Done, dt, 210.5483609379114
Elevator call,589.0230372565832,-6,0,3,0, Done, dt, 166.97696274341683
Elevator call,595.490775913092,-6,6,3,1, Done, dt, 232.50922408690803
Elevator call,597.5318029103412,-8,85,3,1, Done, dt, 574.4681970896588
Elevator call,607.5990041120776,-4,24,3,1, Done, dt, 328.40099588792236
Elevator call,610.140951042742,50,-4,3,3, Done, dt, 256.859048957258
Elevator call,611.224500217684,-9,10,3,1, Done, dt, 250.77549978231605
Elevator call,612.0358635006885,0,46,3,1, Done, dt, 397.9641364993115
Elevator call,613.9293840790681,-6,78,3,1, Done, dt, 530.0706159209319
Elevator call,616.3622393479691,-7,13,3,1, Done, dt, 268.6377606520309
Elevator call,623.189995332772,-5,7,3,1, Done, dt, 215.810004667228
Elevator call,624.2051767199082,-6,40,3,1, Done, dt, 369.7948232800918
Elevator call,624.9698485206718,-8,15,3,1, Done, dt, 282.0301514793282
Elevator call,629.4378654758448,-3,-8,3,0, Done, dt, 61.562134524155226
Elevator call,631.070552463676,-7,85,3,1, Done, dt, 540.929447536324
Elevator call,633.831429732139,-9,69,3,8, Done, dt, 142.168570267861
Elevator call,636.2539273076598,-2,3,3,1, Done, dt, 158.74607269234025
Elevator call,639.7422437412283,-1,5,3,1, Done, dt, 177.25775625877168
Elevator call,651.3868818369699,-9,-4,3,4, Done, dt, 79.6131181630301
Elevator call,652.5679783504393,-9,34,3,1, Done, dt, 324.43202164956074
Elevator call,653.5233419127721,-8,50,3,1, Done, dt, 370.47665808722786
Elevator call,653.5767423330274,-2,25,3,1, Done, dt, 293.42325766697263
Elevator call,656.5075633958386,27,-6,3,3, Done, dt, 235.4924366041614
Elevator call,660.0054452877641,-1,65,3,1, Done, dt, 440.99455471223587
Elevator call,670.989016205667,0,34,3,1, Done, dt, 306.010983794333
Elevator call,673.6204302245446,-6,-8,3,3, Done, dt, 243.37956977545537
Elevator call,673.8229933731336,-1,-5,3,3, Done, dt, 205.1770066268664
Elevator call,675.8277544680782,-5,-7,3,3, Done, dt, 229.17224553192182
Elevator call,690.3435071708357,-9,90,3,2, Done, dt, 224.65649282916434
Elevator call,691.7480968908078,85,-8,3,2, Done, dt, 824.2519031091922
Elevator call,699.6717221723206,0,-2,3,3, Done, dt, 144.32827782767936
Elevator call,704.514667934332,-3,-5,3,3, Done, dt, 174.485332065668
Elevator call,705.2713073876516,-2,73,3,4, Done, dt, 228.72869261234837
Elevator call,706.2201195583057,-3,-1,3,1, Done, dt, 46.77988044169433
Elevator call,708.0658532183179,-6,99,3,0, Done, dt, 202.9341467816821
Elevator call,711.129308865326,-9,79,3,7, Done, dt, 376.87069113467396
Elevator call,713.1376730035772,-9,7,3,0, Done, dt, 75.86232699642278
Elevator call,715.847799365004,17,-5,3,8, Done, dt, 154.152200634996
Elevator call,717.5512012445001,-9,-8,3,4, Done, dt, 39.448798755499865
Elevator call,741.5622717619144,-7,-2,3,4, Done, dt, 66.43772823808558
Elevator call,745.5777355501236,-3,43,3,0, Done, dt, 89.42226444987637
Elevator call,748.0824474536339,-8,44,3,4, Done, dt, 146.9175525463661
Elevator call,748.1507335303845,0,8,3,1, Done, dt, 101.84926646961549
Elevator call,753.4612292561235,11,-8,3,3, Done, dt, 163.5387707438765
Elevator call,754.6284250093952,-7,31,3,4, Done, dt, 117.37157499060481
Elevator call,767.4868399779632,-8,78,3,4, Done, dt, 191.5131600220368
Elevator call,774.1687516633001,-3,-4,3,3, Done, dt, 92.8312483366999
Elevator call,775.2702685445281,-7,93,3,4, Done, dt, 208.7297314554719
Elevator call,777.9417682604236,0,15,3,4, Done, dt, 68.0582317395764
Elevator call,778.6706319352074,-7,75,3,4, Done, dt, 167.32936806479256
Elevator call,806.6390731763337,-7,38,3,2, Done, dt, 294.3609268236663
Elevator call,817.4873896408544,-7,81,3,9, Done, dt, 173.51261035914558
Elevator call,822.8097093265976,-9,82,3,7, Done, dt, 278.1902906734024
Elevator call,831.138684889266,-2,14,3,7, Done, dt, 151.86131511073404
Elevator call,833.4568374273454,-9,-4,3,7, Done, dt, 59.54316257265464
Elevator call,836.0439962699525,-1,22,3,7, Done, dt, 174.95600373004754
Elevator call,838.621570462085,78,-7,3,6, Done, dt, 217.37842953791505
Elevator call,839.8585210604213,-9,5,3,7, Done, dt, 114.14147893957875
Elevator call,845.239391091478,-5,91,3,3, Done, dt, 447.76060890852204
Elevator call,853.3581855434887,-1,72,3,7, Done, dt, 217.64181445651127
Elevator call,858.0973433429377,-7,-3,3,7, Done, dt, 45.902656657062266
Elevator call,858.7640159647192,-9,7,3,7, Done, dt, 107.23598403528081
Elevator call,866.5927868088187,27,10,3,6, Done, dt, 99.40721319118131
Elevator call,871.2739789725391,-7,9,3,8, Done, dt, 69.72602102746089
Elevator call,872.5166551295156,-2,-3,3,6, Done, dt, 159.48334487048442
Elevator call,872.5448365095152,-1,16,3,8, Done, dt, 95.45516349048478
Elevator call,873.723507324602,-2,0,3,8, Done, dt, 47.276492675398
Elevator call,878.9296668926661,30,61,3,1, Done, dt, 207.0703331073339
Elevator call,883.1763136297499,-1,-9,3,6, Done, dt, 197.82368637025013
Elevator call,887.5384281811356,19,-8,3,6, Done, dt, 180.4615718188644
Elevator call,901.9306690924346,-5,85,3,3, Done, dt, 375.06933090756536
Elevator call,903.9760088669913,-8,-5,3,3, Done, dt, 39.023991133008735
Elevator call,904.4493607498194,-2,15,3,7, Done, dt, 89.55063925018055
Elevator call,904.7476220042074,-6,37,3,3, Done, dt, 263.2523779957926
Elevator call,908.2916284360872,0,41,3,8, Done, dt, 94.7083715639128
Elevator call,910.091855145348,-8,41,3,3, Done, dt, 281.90814485465205
Elevator call,916.9117749072182,11,65,3,8, Done, dt, 120.08822509278184
Elevator call,920.3691333028187,-5,3,3,3, Done, dt, 141.63086669718132
Elevator call,926.6693132841524,-8,-1,3,0, Done, dt, 209.3306867158476
Elevator call,928.0707967206309,-6,69,3,3, Done, dt, 321.92920327936906
Elevator call,940.046133612081,-3,96,3,3, Done, dt, 367.953866387919
Elevator call,943.9513718350207,-1,-8,3,6, Done, dt, 124.04862816497928
Elevator call,948.1728690237836,32,0,3,5, Done, dt, 178.82713097621638
Elevator call,952.7566520990791,0,69,3,3, Done, dt, 297.24334790092087
Elevator call,953.7894216698521,-8,0,3,3, Done, dt, 92.21057833014788
Elevator call,956.5930699726732,-3,100,3,3, Done, dt, 375.4069300273268
Elevator call,961.6163921662815,-7,-8,3,6, Done, dt, 106.38360783371854
Elevator call,966.5176234702363,0,-4,3,6, Done, dt, 76.48237652976366
Elevator call,966.9256591285076,-1,-9,3,6, Done, dt, 114.07434087149238
Elevator call,977.2552179973972,-2,60,3,3, Done, dt, 253.74478200260285
Elevator call,979.9158768124348,0,49,3,3, Done, dt, 230.08412318756518
Elevator call,980.4155993581822,34,-3,3,1, Done, dt, 565.5844006418178
Elevator call,981.5140367713311,-9,6,3,3, Done, dt, 93.48596322866888
Elevator call,986.5456660052421,-3,34,3,4, Done, dt, 173.45433399475792
Elevator call,991.1137281303481,8,-4,3,5, Done, dt, 160.88627186965186
Elevator call,996.3578078670561,-2,22,3,3, Done, dt, 136.64219213294393
Elevator call,1003.2388752116157,-4,8,3,3, Done, dt, 83.76112478838434
Elevator call,1007.7458269955551,77,9,3,9, Done, dt, 268.25417300444485
Elevator call,1010.6898119420231,-2,97,3,3, Done, dt, 308.3101880579769
Elevator call,1010.9391008294499,-2,35,3,3, Done, dt, 145.0608991705501
Elevator call,1013.8120920845433,-9,97,3,2, Done, dt, 356.18790791545666
Elevator call,1014.8218066567042,73,67,3,9, Done, dt, 37.17819334329579
Elevator call,1020.995566143799,0,-5,3,5, Done, dt, 145.004433856201
Elevator call,1026.0632373857823,-7,94,3,2, Done, dt, 330.93676261421774
Elevator call,1033.9873027755625,0,13,3,3, Done, dt, 68.01269722443749
Elevator call,1034.2429393962907,-3,50,3,0, Done, dt, 281.7570606037093
Elevator call,1037.5381863870532,36,63,3,8, Done, dt, 76.4618136129468
Elevator call,1039.0166386683122,64,-3,3,9, Done, dt, 301.9833613316878
Elevator call,1040.8785473199173,17,-3,3,5, Done, dt, 100.12145268008271
Elevator call,1046.4929541791291,-7,16,3,0, Done, dt, 175.50704582087087
Elevator call,1047.0640670584146,0,15,3,2, Done, dt, 210.9359329415854
Elevator call,1052.1533586579985,-4,-3,3,2, Done, dt, 111.84664134200148
Elevator call,1055.7654004279252,64,-1,3,9, Done, dt, 261.2345995720748
Elevator call,1056.025973584793,79,-4,3,9, Done, dt, 296.97402641520694
Elevator call,1056.7263776548543,-6,28,3,6, Done, dt, 101.27362234514567
Elevator call,1058.3081232225413,-7,0,3,6, Done, dt, 61.691876777458674
Elevator call,1064.8596084053365,0,20,3,0, Done, dt, 181.14039159466347
Elevator call,1068.133111272949,-5,7,3,0, Done, dt, 124.86688872705099
Elevator call,1071.5299202590627,78,-9,3,7, Done, dt, 494.4700797409373
Elevator call,1072.6931573031131,24,-5,3,9, Done, dt, 292.30684269688686
Elevator call,1076.5286858938407,-8,-3,3,0, Done, dt, 46.4713141061593
Elevator call,1081.876341151392,1,-9,3,5, Done, dt, 101.1236588486081
Elevator call,1085.4640067716095,-4,78,3,0, Done, dt, 278.53599322839045
Elevator call,1087.096912309178,-2,48,3,4, Done, dt, 96.90308769082208
Elevator call,1089.1330034314287,12,39,3,3, Done, dt, 90.86699656857127
Elevator call,1096.1940935251605,45,14,3,9, Done, dt, 164.8059064748395
Elevator call,1096.3608057449887,89,-8,3,7, Done, dt, 455.63919425501126
Elevator call,1097.8682818024386,-3,19,3,0, Done, dt, 137.13171819756144
Elevator call,1097.9943797079113,21,0,3,9, Done, dt, 207.00562029208868
Elevator call,1099.5628598638423,-1,95,3,4, Done, dt, 141.43714013615772
Elevator call,1103.5139321133852,57,50,3,9, Done, dt, 45.48606788661482
Elevator call,1109.5092579654965,42,-2,3,9, Done, dt, 220.49074203450346
Elevator call,1113.4819378281786,-4,-5,3,5, Done, dt, 52.518062171821384
Elevator call,1114.3387460280615,-5,33,3,8, Done, dt, 126.66125397193855
Elevator call,1120.783107178419,88,-7,3,7, Done, dt, 418.21689282158104
Elevator call,1124.2866803183526,-4,-5,3,5, Done, dt, 41.71331968164736
Elevator call,1124.5204362199445,-4,84,3,0, Done, dt, 255.4795637800555
Elevator call,1127.2771396873368,-1,67,3,0, Done, dt, 215.72286031266322
Elevator call,1129.6951840556462,88,78,3,7, Done, dt, 112.30481594435378
Elevator call,1130.7796742473615,90,-5,3,7, Done, dt, 380.2203257526385
Elevator call,1131.9386400734377,-1,39,3,0, Done, dt, 153.06135992656232
Elevator call,1133.4974683313176,82,-3,3,7, Done, dt, 354.5025316686824
Elevator call,1136.9794442952211,94,-9,3,7, Done, dt, 429.0205557047789
Elevator call,1137.7165617865576,-4,-5,3,5, Done, dt, 28.283438213442423
Elevator call,1140.1116595096928,63,94,3,8, Done, dt, 221.8883404903072
Elevator call,1140.607781227626,-1,37,3,5, Done, dt, 519.392218772374
Elevator call,1147.586188832025,-1,42,3,0, Done, dt, 150.41381116797493
Elevator call,1150.267507837832,-1,35,3,0, Done, dt, 120.732492162168
Elevator call,1151.658727358963,72,30,3,7, Done, dt, 188.341272641037
Elevator call,1155.2478699706228,57,-6,3,7, Done, dt, 370.7521300293772
Elevator call,1155.513869719589,-8,-2,3,2, Done, dt, 49.48613028041109
Elevator call,1156.9334725726774,64,-5,3,7, Done, dt, 354.0665274273226
Elevator call,1160.0660631455569,-9,20,3,6, Done, dt, 86.93393685444312
Elevator call,1161.6591338245048,-6,89,3,5, Done, dt, 672.3408661754952
Elevator call,1164.728331519608,-9,26,3,5, Done, dt, 444.271668480392
Elevator call,1169.4817505427018,87,3,3,7, Done, dt, 271.5182494572982
Elevator call,1172.241691763238,-2,5,3,2, Done, dt, 65.7583082367621
Elevator call,1175.8064061576379,-3,-7,3,9, Done, dt, 216.19359384236213
Elevator call,1177.299486235032,-2,93,3,2, Done, dt, 168.70051376496804
Elevator call,1177.7987404978467,-9,-7,3,5, Done, dt, 19.201259502153334
Elevator call,1178.015835246246,-3,-2,3,2, Done, dt, 26.98416475375393
Elevator call,1181.3039754485312,32,-4,3,9, Done, dt, 171.69602455146878
Elevator call,1189.747135005189,10,84,3,0, Done, dt, 190.25286499481103
Elevator call,1191.7807556168002,-2,0,3,2, Done, dt, 29.219244383199793
Elevator call,1194.3589871904749,95,-3,3,1, Done, dt, 351.64101280952514
Elevator call,1194.8279267574135,-9,44,3,5, Done, dt, 483.1720732425865
Elevator call,1195.0197302538409,86,-7,3,7, Done, dt, 343.98026974615914
Elevator call,1196.736234981608,0,97,3,2, Done, dt, 173.26376501839195
Elevator call,1199.0927229254387,2,-5,3,9, Done, dt, 165.9072770745613
Elevator call,1212.9495496617437,-7,-1,3,5, Done, dt, 58.05045033825627
Elevator call,1213.4952781288955,96,0,3,1, Done, dt, 306.5047218711045
Elevator call,1230.8474497682323,-8,-7,3,5, Done, dt, 24.15255023176769
Elevator call,1234.2249555408423,0,-7,3,9, Done, dt, 157.7750444591577
Elevator call,1256.0136918361975,-6,59,3,5, Done, dt, 477.9863081638025
Elevator call,1256.2956453637985,53,81,3,8, Done, dt, 82.70435463620151
Elevator call,1257.5151982624272,-7,61,3,6, Done, dt, 156.48480173757275
Elevator call,1257.8673734486724,-7,64,3,4, Done, dt, 214.13262655132758
Elevator call,1258.161774931175,62,-9,3,7, Done, dt, 307.83822506882507
Elevator call,1258.6213960712685,-9,71,3,5, Done, dt, 507.37860392873154
Elevator call,1260.4164516948672,24,-4,3,1, Done, dt, 298.5835483051328
Elevator call,1261.00756521848,88,-3,3,4, Done, dt, 435.99243478151993
Elevator call,1267.841295487607,-6,-8,3,9, Done, dt, 136.1587045123929
Elevator call,1268.5913848370521,-1,-5,3,9, Done, dt, 96.40861516294785
Elevator call,1269.1090305791686,-5,-6,3,9, Done, dt, 109.89096942083142
Elevator call,1278.2055930716074,-9,-8,3,5, Done, dt, 22.79440692839262
Elevator call,1278.5528936861847,32,0,3,1, Done, dt, 241.4471063138153
Elevator call,1280.7434642536655,0,63,3,5, Done, dt, 467.2565357463345
Elevator call,1283.268844048232,-8,-7,3,5, Done, dt, 30.73115595176796
Elevator call,1285.798385882397,-8,56,3,5, Done, dt, 435.20161411760296
Elevator call,1292.3129101975474,-4,19,3,6, Done, dt, 59.68708980245265
Elevator call,1293.4065510053879,-4,24,3,6, Done, dt, 73.59344899461212
Elevator call,1295.1651335589634,-3,75,3,6, Done, dt, 142.83486644103664
Elevator call,1308.551782108946,-1,-6,3,9, Done, dt, 70.4482178910539
Elevator call,1309.1069505192158,37,-5,3,7, Done, dt, 201.89304948078416
Elevator call,1309.8273426190822,-6,37,3,5, Done, dt, 350.1726573809178
Elevator call,1311.5960347496234,-4,-1,3,5, Done, dt, 213.4039652503766
Elevator call,1316.6618116037375,64,-4,3,1, Done, dt, 242.33818839626247
Elevator call,1319.1400616921742,83,53,3,2, Done, dt, 125.85993830782581
Elevator call,1321.8354086257034,83,-8,3,2, Done, dt, 194.1645913742966
Elevator call,1330.157155209612,-7,85,3,5, Done, dt, 489.84284479038797
Elevator call,1331.2069623289547,5,-6,3,7, Done, dt, 194.79303767104534
Elevator call,1333.039214889335,-7,-5,3,3, Done, dt, 129.96078511066503
Elevator call,1333.1976354198257,-9,0,3,5, Done, dt, 206.8023645801743
Elevator call,1335.7389474728477,-8,-5,3,5, Done, dt, 109.26105252715229
Elevator call,1343.4698084673373,27,10,3,7, Done, dt, 70.53019153266268
Elevator call,1345.7896513912394,28,-2,3,7, Done, dt, 130.21034860876057
Elevator call,1351.7657314337291,62,0,3,1, Done, dt, 168.23426856627088
Elevator call,1355.5862756776796,71,0,3,1, Done, dt, 164.41372432232038
Elevator call,1359.396046897693,-9,-5,3,5, Done, dt, 85.60395310230706
Elevator call,1359.6819449257098,0,-5,3,7, Done, dt, 151.3180550742902
Elevator call,1361.8096323938537,-8,100,3,5, Done, dt, 515.1903676061463
Elevator call,1364.6717044093705,-1,26,3,4, Done, dt, 59.32829559062952
Elevator call,1367.6027041050029,-1,67,3,4, Done, dt, 149.39729589499711
Elevator call,1373.0882582142779,90,-8,3,8, Done, dt, 122.91174178572214
Elevator call,1376.3963255999447,-6,0,3,5, Done, dt, 163.6036744000553
Elevator call,1376.7489948278671,-9,75,3,5, Done, dt, 403.25100517213286
Elevator call,1377.8828637044182,-6,-9,3,7, Done, dt, 188.11713629558176
Elevator call,1382.6004668956462,93,-7,3,0, Done, dt, 129.39953310435385
Elevator call,1386.1134891552115,67,85,3,3, Done, dt, 1019.8865108447885
Elevator call,1387.5517420446376,-1,-8,3,7, Done, dt, 164.44825795536235
Elevator call,1389.5699136864034,-4,7,3,5, Done, dt, 180.43008631359658
Elevator call,1389.5832358917437,-1,95,3,5, Done, dt, 470.4167641082563
Elevator call,1398.190189958595,-1,51,3,5, Done, dt, 307.80981004140494
Elevator call,1398.8116314078034,-2,78,3,5, Done, dt, 404.18836859219664
Elevator call,1399.5445037934523,-9,95,3,5, Done, dt, 460.45549620654765
Elevator call,1401.7909233822816,-5,-4,3,5, Done, dt, 56.20907661771844
Elevator call,1409.0936787967266,72,0,3,8, Done, dt, 548.9063212032734
Elevator call,1409.5865764185655,-4,79,3,9, Done, dt, 127.41342358143447
Elevator call,1413.057875353343,-3,44,3,5, Done, dt, 264.942124646657
Elevator call,1413.8491057137267,-9,93,3,9, Done, dt, 147.15089428627334
Elevator call,1415.2198614251874,21,-2,3,8, Done, dt, 567.7801385748126
Elevator call,1430.9174116229583,0,5,3,5, Done, dt, 127.0825883770417
Elevator call,1434.5299167441794,-3,29,3,5, Done, dt, 187.47008325582055
Elevator call,1436.2168629864145,91,-5,3,6, Done, dt, 285.7831370135855
Elevator call,1438.195963594985,-2,-7,3,7, Done, dt, 100.80403640501504
Elevator call,1438.9733911522667,-2,17,3,5, Done, dt, 151.0266088477333
Elevator call,1445.3997250625669,68,97,3,4, Done, dt, 131.60027493743314
Elevator call,1448.363061045125,-3,-4,3,7, Done, dt, 51.63693895487495
Elevator call,1448.6192850758398,17,-3,3,8, Done, dt, 547.3807149241602
